date,Net shortwave radiation flux,Net long-wave radiation flux,Downward shortwave radiation flux,Downward long-wave radiation flux,Albedo,Latent heat net flux,Sensible heat net flux,Ground heat flux,Potential evaporation rate,Evapotranspiration,Direct evaporation (bare soil),Canopy water evaporation,Transpiration (vegetation),Plant canopy surface water,Storm surface runoff,Baseflow (groundwater) runoff,Snow melt,Rain precipitation rate,Snow precipitation rate,Total precipitation rate,Snow surface temperature,Average surface skin temperature,Snow water equivalent,Snow depth,Soil moisture (0–10 cm),Soil moisture (10–40 cm),Soil moisture (40–100 cm),Soil moisture (100–200 cm),Root zone soil moisture,Soil temperature (0–10 cm),Soil temperature (10–40 cm),Soil temperature (40–100 cm),Soil temperature (100–200 cm),Wind speed,Air temperature,Specific humidity,Surface pressure,Terrestrial water storage,Ground water storage
2023-04-09,9909.522462692734,-1696.8258457690888,16515.870771154558,231.22219079616377,23.393651691538178,1321.2696616923645,990.9522462692734,66.06348308461823,3303.1741542309114,0.0006606348308461822,0.00019819044925385466,0.0002642539323384729,0.00019819044925385466,0.06606348308461822,3.303174154230911,1.6515870771154555,0,0.0003303174154230911,0.0,0.0003303174154230911,249.81904492538547,284.81904492538547,0,0.0,33.393651691538174,106.78730338307635,210.18095507461453,416.96825845769087,313.5746067661527,277.81904492538547,276.81904492538547,275.81904492538547,274.81904492538547,3.018095507461453,279.81904492538547,0.0033031741542309113,100830.3174154231,,
2023-04-10,10031.42174695585,-1656.1927510147168,16719.036244926418,234.06650742896983,23.312385502029432,1337.5228995941134,1003.142174695585,66.87614497970567,3343.8072489852834,0.0006687614497970566,0.00020062843493911698,0.00026750457991882266,0.00020062843493911698,0.06687614497970566,3.343807248985283,1.6719036244926415,0,0.0003343807248985283,0.0,0.0003343807248985283,250.0628434939117,285.0628434939117,0,0.0,33.312385502029436,106.62477100405887,209.9371565060883,416.56192751014714,313.2495420081177,278.0628434939117,277.0628434939117,276.0628434939117,275.0628434939117,2.99371565060883,280.0628434939117,0.003343807248985283,100834.38072489852,,
2023-04-11,10152.570916322788,-1615.809694559071,16920.951527204645,236.89332138086502,23.231619389118144,1353.6761221763716,1015.2570916322787,67.68380610881857,3384.190305440929,0.0006768380610881858,0.00020305141832645571,0.0002707352244352743,0.00020305141832645571,0.06768380610881858,3.384190305440929,1.6920951527204644,0,0.0003384190305440929,0.0,0.0003384190305440929,250.30514183264557,285.3051418326456,0,0.0,33.231619389118144,106.46323877823629,209.69485816735443,416.1580969455907,312.92647755647255,278.3051418326456,277.3051418326456,276.3051418326456,275.3051418326456,2.9694858167354425,280.3051418326456,0.003384190305440929,100838.41903054409,,
2023-04-12,10272.934071680047,-1575.6886427733175,17121.556786133413,239.70179500586778,23.151377285546634,1369.724542890673,1027.2934071680047,68.48622714453366,3424.3113572266825,0.0006848622714453365,0.00020545868143360095,0.00027394490857813464,0.00020545868143360095,0.06848622714453366,3.4243113572266823,1.7121556786133412,0,0.00034243113572266827,0.0,0.00034243113572266827,250.5458681433601,285.5458681433601,0,0.0,33.15137728554664,106.30275457109327,209.4541318566399,415.75688642773315,312.6055091421865,278.5458681433601,277.5458681433601,276.5458681433601,275.5458681433601,2.9454131856639902,280.5458681433601,0.0034243113572266825,100842.43113572267,,
2023-04-13,10392.475546827052,-1535.8414843909823,17320.79257804509,242.49109609263124,23.071682968781964,1385.6634062436071,1039.2475546827052,69.28317031218036,3464.1585156090177,0.0006928317031218036,0.00020784951093654106,0.00027713268124872147,0.00020784951093654106,0.06928317031218036,3.464158515609018,1.732079257804509,0,0.0003464158515609018,0.0,0.0003464158515609018,250.78495109365412,285.7849510936541,0,0.0,33.071682968781964,106.14336593756393,209.21504890634588,415.3584148439098,312.2867318751279,278.7849510936541,277.7849510936541,276.7849510936541,275.7849510936541,2.9215048906345893,280.7849510936541,0.003464158515609018,100846.4158515609,,
2023-04-14,10511.159919044798,-1496.2800269850673,17518.599865074662,245.26039811104528,22.992560053970134,1401.487989205973,1051.1159919044799,70.07439946029865,3503.7199730149327,0.0007007439946029865,0.00021022319838089596,0.0002802975978411946,0.00021022319838089596,0.07007439946029866,3.503719973014933,1.7518599865074664,0,0.00035037199730149327,0.0,0.00035037199730149327,251.02231983808957,286.0223198380896,0,0.0,32.99256005397014,105.98512010794028,208.9776801619104,414.9628002698507,311.97024021588055,279.0223198380896,278.0223198380896,277.0223198380896,276.0223198380896,2.8977680161910406,281.0223198380896,0.0035037199730149327,100850.3719973015,,
2023-04-15,10628.952019592376,-1457.0159934692078,17714.92003265396,248.00888045715544,22.914031986938415,1417.193602612317,1062.8952019592377,70.85968013061584,3542.984006530792,0.0007085968013061584,0.0002125790403918475,0.00028343872052246337,0.0002125790403918475,0.07085968013061585,3.542984006530792,1.771492003265396,0,0.0003542984006530792,0.0,0.0003542984006530792,251.25790403918472,286.2579040391847,0,0.0,32.91403198693842,105.82806397387684,208.74209596081525,414.5701599346921,311.65612794775365,279.2579040391847,278.2579040391847,277.2579040391847,276.2579040391847,2.8742095960815246,281.2579040391847,0.0035429840065307923,100854.29840065308,,
2023-04-16,10745.816944128235,-1418.0610186239217,17909.69490688039,250.73572869632548,22.836122037247844,1432.7755925504314,1074.5816944128235,71.63877962752156,3581.938981376078,0.0007163877962752157,0.0002149163388825647,0.00028655511851008626,0.0002149163388825647,0.07163877962752156,3.5819389813760782,1.7909694906880391,0,0.00035819389813760783,0.0,0.00035819389813760783,251.49163388825644,286.49163388825644,0,0.0,32.83612203724785,105.6722440744957,208.50836611174353,414.1806101862392,311.3444881489914,279.49163388825644,278.49163388825644,277.49163388825644,276.49163388825644,2.850836611174353,281.49163388825644,0.0035819389813760783,100858.1938981376,,
2023-04-17,10861.72006305308,-1379.4266456489734,18102.866771755133,253.44013480457187,22.758853291297946,1448.2293417404105,1086.172006305308,72.41146708702053,3620.5733543510264,0.0007241146708702053,0.00021723440126106158,0.00028964586834808213,0.00021723440126106158,0.07241146708702054,3.6205733543510266,1.8102866771755133,0,0.00036205733543510265,0.0,0.00036205733543510265,251.72344012610614,286.72344012610614,0,0.0,32.758853291297946,105.51770658259589,208.27655987389383,413.7942664564897,311.0354131651918,279.72344012610614,278.72344012610614,277.72344012610614,276.72344012610614,2.827655987389384,281.72344012610614,0.0036205733543510266,100862.0573354351,,
2023-04-18,10976.627031771382,-1341.1243227428727,18294.378386285636,256.1212974079989,22.682248645485746,1463.550270902851,1097.6627031771382,73.17751354514255,3658.8756772571273,0.0007317751354514255,0.00021953254063542766,0.0002927100541805702,0.00021953254063542766,0.07317751354514256,3.658875677257128,1.829437838628564,0,0.00036588756772571276,0.0,0.00036588756772571276,251.95325406354277,286.9532540635428,0,0.0,32.68224864548574,105.36449729097149,208.04674593645723,413.4112432274287,310.72899458194297,279.9532540635428,278.9532540635428,277.9532540635428,276.9532540635428,2.8046745936457236,281.9532540635428,0.0036588756772571274,100865.88756772572,,
2023-04-19,11090.503800868415,-1303.1653997105286,18484.173001447358,258.778422020263,22.60633079942106,1478.7338401157886,1109.0503800868414,73.93669200578942,3696.8346002894714,0.0007393669200578943,0.00022181007601736828,0.00029574676802315776,0.00022181007601736828,0.07393669200578944,3.696834600289472,1.848417300144736,0,0.00036968346002894716,0.0,0.00036968346002894716,252.18100760173684,287.18100760173684,0,0.0,32.60633079942106,105.21266159884212,207.81899239826316,413.0316539971053,310.42532319768424,280.18100760173684,279.18100760173684,278.18100760173684,277.18100760173684,2.781899239826317,282.18100760173684,0.0036968346002894713,100869.68346002894,,
2023-04-20,11203.316626199829,-1265.561124600057,18672.194376999716,261.410721277996,22.531122249200113,1493.7755501599772,1120.3316626199828,74.68877750799886,3734.438875399943,0.0007468877750799886,0.00022406633252399657,0.00029875511003199545,0.00022406633252399657,0.07468877750799886,3.734438875399943,1.8672194376999716,0,0.0003734438875399943,0.0,0.0003734438875399943,252.40663325239967,287.4066332523997,0,0.0,32.531122249200116,105.06224449840023,207.59336674760033,412.65561124600055,310.12448899680044,280.4066332523997,279.4066332523997,278.4066332523997,277.4066332523997,2.7593366747600343,282.4066332523997,0.003734438875399943,100873.44388754,,
2023-04-21,11315.032078890783,-1228.322640369739,18858.386798151307,264.0174151741183,22.45664528073948,1508.6709438521045,1131.5032078890783,75.43354719260522,3771.677359630261,0.0007543354719260522,0.00022630064157781567,0.0003017341887704209,0.00022630064157781567,0.07543354719260523,3.771677359630261,1.8858386798151305,0,0.0003771677359630261,0.0,0.0003771677359630261,252.6300641577816,287.6300641577816,0,0.0,32.45664528073948,104.91329056147896,207.36993584221844,412.28322640369737,309.8265811229579,280.6300641577816,279.6300641577816,278.6300641577816,277.6300641577816,2.7369935842218434,282.6300641577816,0.003771677359630261,100877.16773596303,,
2023-04-22,11425.617055241626,-1191.4609815861243,19042.695092069378,266.5977312889713,22.382921963172247,1523.4156073655502,1142.5617055241628,76.17078036827752,3808.5390184138755,0.0007617078036827752,0.00022851234110483255,0.0003046831214731101,0.00022851234110483255,0.07617078036827751,3.808539018413876,1.904269509206938,0,0.0003808539018413876,0.0,0.0003808539018413876,252.85123411048323,287.85123411048323,0,0.0,32.38292196317225,104.7658439263445,207.14876588951674,411.91460981586124,309.531687852689,280.85123411048323,279.85123411048323,278.85123411048323,277.85123411048323,2.7148765889516744,282.85123411048323,0.0038085390184138756,100880.85390184139,,
2023-04-23,11535.038786537247,-1154.987071154251,19225.064644228747,269.1509050192024,22.3099741423085,1538.0051715382997,1153.5038786537248,76.90025857691498,3845.0129288457492,0.0007690025857691498,0.00023070077573074494,0.00030760103430765997,0.00023070077573074494,0.07690025857691499,3.8450129288457493,1.9225064644228747,0,0.0003845012928845749,0.0,0.0003845012928845749,253.0700775730745,288.0700775730745,0,0.0,32.309974142308505,104.61994828461701,206.92992242692551,411.5498707115425,309.239896569234,281.0700775730745,280.0700775730745,279.0700775730745,278.0700775730745,2.6929922426925508,283.0700775730745,0.003845012928845749,100884.50129288457,,
2023-04-24,11643.264848757148,-1118.911717080951,19405.441414595247,271.67617980433346,22.237823434161903,1552.4353131676196,1164.3264848757146,77.62176565838098,3881.088282919049,0.0007762176565838098,0.00023286529697514295,0.00031048706263352393,0.00023286529697514295,0.07762176565838098,3.881088282919049,1.9405441414595246,0,0.0003881088282919049,0.0,0.0003881088282919049,253.2865296975143,288.2865296975143,0,0.0,32.2378234341619,104.4756468683238,206.71347030248572,411.1891171708095,308.9512937366476,281.2865296975143,280.2865296975143,279.2865296975143,278.2865296975143,2.6713470302485707,283.2865296975143,0.0038810882829190493,100888.10882829191,,
2023-04-25,11750.26317218338,-1083.2456092722064,19583.771953638967,274.17280735094556,22.16649121854441,1566.7017562911174,1175.0263172183381,78.33508781455588,3916.7543907277936,0.0007833508781455587,0.0002350052634436676,0.0003133403512582235,0.0002350052634436676,0.07833508781455588,3.9167543907277937,1.9583771953638969,0,0.00039167543907277935,0.0,0.00039167543907277935,253.5005263443668,288.5005263443668,0,0.0,32.166491218544415,104.33298243708883,206.49947365563324,410.83245609272205,308.66596487417763,281.5005263443668,280.5005263443668,279.5005263443668,278.5005263443668,2.6499473655633237,283.5005263443668,0.003916754390727794,100891.67543907277,,
2023-04-26,11856.002050903508,-1047.9993163654976,19760.003418172513,276.6400478544152,22.095998632730996,1580.8002734538009,1185.6002050903508,79.04001367269005,3952.0006836345024,0.0007904001367269004,0.00023712004101807013,0.0003161600546907602,0.00023712004101807013,0.07904001367269005,3.9520006836345023,1.9760003418172511,0,0.0003952000683634502,0.0,0.0003952000683634502,253.712004101807,288.712004101807,0,0.0,32.095998632730996,104.19199726546199,206.28799589819297,410.47999316365497,308.383994530924,281.712004101807,280.712004101807,279.712004101807,278.712004101807,2.6287995898192986,283.712004101807,0.003952000683634502,100895.20006836345,,
2023-04-27,11960.450152205723,-1013.1832825980919,19934.08358700954,279.0771702181336,22.026366565196184,1594.7266869607633,1196.0450152205724,79.73633434803816,3986.816717401908,0.0007973633434803817,0.0002392090030441145,0.0003189453373921527,0.0002392090030441145,0.07973633434803817,3.9868167174019087,1.9934083587009543,0,0.00039868167174019083,0.0,0.00039868167174019083,253.92090030441148,288.9209003044115,0,0.0,32.026366565196184,104.05273313039237,206.07909969558855,410.1318328259809,308.10546626078474,281.9209003044115,280.9209003044115,279.9209003044115,278.9209003044115,2.6079099695588552,283.9209003044115,0.0039868167174019085,100898.6816717402,,
2023-04-28,12063.576525863446,-978.8078247121846,20105.960876439076,281.4834522701471,21.95761564942437,1608.476870115126,1206.3576525863446,80.42384350575631,4021.1921752878156,0.0008042384350575631,0.0002412715305172689,0.00032169537402302527,0.0002412715305172689,0.08042384350575632,4.0211921752878155,2.0105960876439077,0,0.00040211921752878154,0.0,0.00040211921752878154,254.1271530517269,289.1271530517269,0,0.0,31.95761564942437,103.91523129884874,205.8728469482731,409.78807824712186,307.8304625976975,282.1271530517269,281.1271530517269,280.1271530517269,279.1271530517269,2.5872846948273107,284.1271530517269,0.004021192175287815,100902.11921752879,,
2023-04-29,12165.350613306506,-944.8831288978315,20275.584355510844,283.8581809771518,21.889766257795664,1622.0467484408673,1216.5350613306505,81.10233742204336,4055.1168711021683,0.0008110233742204337,0.00024330701226613012,0.0003244093496881735,0.00024330701226613012,0.08110233742204337,4.055116871102169,2.0275584355510845,0,0.00040551168711021687,0.0,0.00040551168711021687,254.33070122661303,289.33070122661303,0,0.0,31.889766257795664,103.77953251559133,205.669298773387,409.44883128897834,307.5590650311826,282.33070122661303,281.33070122661303,280.33070122661303,279.33070122661303,2.566929877338699,284.33070122661303,0.004055116871102169,100905.51168711022,,
2023-04-30,12265.74225667633,-911.4192477745564,20442.903761127218,286.200652655781,21.822838495549114,1635.4323008901774,1226.574225667633,81.77161504450888,4088.5807522254436,0.0008177161504450887,0.0002453148451335266,0.0003270864601780355,0.0002453148451335266,0.08177161504450887,4.088580752225443,2.0442903761127216,0,0.00040885807522254435,0.0,0.00040885807522254435,254.53148451335267,289.53148451335267,0,0.0,31.822838495549114,103.64567699109823,205.46851548664733,409.1141924777456,307.2913539821964,282.53148451335267,281.53148451335267,280.53148451335267,279.53148451335267,2.546851548664734,284.53148451335267,0.004088580752225444,100908.85807522254,,
2023-05-01,12364.721707762359,-878.4260974125468,20607.869512937265,288.51017318112173,21.756852194825093,1648.6295610349812,1236.472170776236,82.43147805174907,4121.573902587453,0.0008243147805174906,0.0002472944341552472,0.00032972591220699625,0.0002472944341552472,0.08243147805174907,4.121573902587453,2.0607869512937267,0,0.0004121573902587453,0.0,0.0004121573902587453,254.7294434155247,289.7294434155247,0,0.0,31.756852194825093,103.51370438965019,205.2705565844753,408.78426097412546,307.0274087793004,282.7294434155247,281.7294434155247,280.7294434155247,279.7294434155247,2.5270556584475283,284.7294434155247,0.0041215739025874535,100912.15739025874,,
2023-05-02,12462.259636817087,-845.9134543943042,20770.432728028478,290.7860581923987,21.69182690878861,1661.6346182422783,1246.2259636817087,83.08173091211391,4154.086545605695,0.0008308173091211391,0.00024924519273634174,0.00033232692364845566,0.00024924519273634174,0.08308173091211392,4.154086545605695,2.0770432728028476,0,0.00041540865456056957,0.0,0.00041540865456056957,254.9245192736342,289.9245192736342,0,0.0,31.69182690878861,103.38365381757721,205.0754807263658,408.45913454394304,306.76730763515445,282.9245192736342,281.9245192736342,280.9245192736342,279.9245192736342,2.5075480726365824,284.9245192736342,0.004154086545605696,100915.40865456057,,
2023-05-03,12558.327141247091,-813.8909529176364,20930.545235411817,293.02763329576544,21.627781905835274,1674.4436188329455,1255.8327141247091,83.72218094164727,4186.109047082364,0.0008372218094164727,0.00025116654282494183,0.0003348887237665891,0.00025116654282494183,0.08372218094164728,4.186109047082364,2.093054523541182,0,0.00041861090470823636,0.0,0.00041861090470823636,255.1166542824942,290.1166542824942,0,0.0,31.627781905835274,103.25556381167054,204.88334571750582,408.1389095291764,306.5111276233411,283.1166542824942,282.1166542824942,281.1166542824942,280.1166542824942,2.488334571750582,285.1166542824942,0.0041861090470823635,100918.61090470824,,
2023-05-04,12652.895754177502,-782.368081940833,21088.159590295836,295.2342342641417,21.564736163881665,1687.0527672236667,1265.28957541775,84.35263836118334,4217.631918059167,0.0008435263836118334,0.00025305791508355,0.0003374105534447334,0.00025305791508355,0.08435263836118334,4.217631918059167,2.1088159590295836,0,0.0004217631918059167,0.0,0.0004217631918059167,255.30579150835501,290.305791508355,0,0.0,31.564736163881665,103.12947232776334,204.69420849164499,407.8236808194083,306.25894465552665,283.305791508355,282.305791508355,281.305791508355,280.305791508355,2.4694208491645,285.305791508355,0.004217631918059167,100921.76319180592,,
2023-05-05,12745.937452887352,-751.3541823708824,21243.22908814559,297.40520723403824,21.502708364741764,1699.458327051647,1274.5937452887354,84.97291635258235,4248.645817629117,0.0008497291635258235,0.00025491874905774706,0.0003398916654103294,0.00025491874905774706,0.08497291635258236,4.248645817629118,2.124322908814559,0,0.0004248645817629118,0.0,0.0004248645817629118,255.4918749057747,290.4918749057747,0,0.0,31.502708364741764,103.00541672948353,204.5081250942253,407.5135418237088,306.01083345896706,283.4918749057747,282.4918749057747,281.4918749057747,280.4918749057747,2.4508125094225295,285.4918749057747,0.004248645817629118,100924.86458176291,,
2023-05-06,12837.42466711331,-720.8584442955635,21395.707778522185,299.53990889931055,21.441716888591127,1711.6566222817746,1283.742466711331,85.58283111408873,4279.1415557044365,0.0008558283111408874,0.0002567484933422662,0.000342331324456355,0.0002567484933422662,0.08558283111408874,4.279141555704436,2.139570777852218,0,0.0004279141555704437,0.0,0.0004279141555704437,255.67484933422662,290.6748493342266,0,0.0,31.441716888591127,102.88343377718225,204.32515066577338,407.2085844429556,305.7668675543645,283.6748493342266,282.6748493342266,281.6748493342266,280.6748493342266,2.432515066577338,285.6748493342266,0.004279141555704437,100927.91415557044,,
2023-05-07,12927.330287219344,-690.889904260219,21545.550478698904,301.6377067017847,21.381779808520438,1723.6440382959124,1292.7330287219343,86.18220191479563,4309.110095739781,0.0008618220191479563,0.00025854660574438685,0.0003447288076591825,0.00025854660574438685,0.08618220191479563,4.309110095739781,2.1545550478698905,0,0.00043091100957397813,0.0,0.00043091100957397813,255.8546605744387,290.8546605744387,0,0.0,31.381779808520438,102.76355961704087,204.1453394255613,406.9088990426022,305.52711923408174,283.8546605744387,282.8546605744387,281.8546605744387,280.8546605744387,2.4145339425561314,285.8546605744387,0.004309110095739781,100930.91100957397,,
2023-05-08,13015.627672229892,-661.4574425900361,21692.71278704982,303.6979790186975,21.322914885180072,1735.4170229639856,1301.5627672229891,86.77085114819928,4338.542557409964,0.0008677085114819928,0.00026031255344459783,0.0003470834045927972,0.00026031255344459783,0.08677085114819928,4.338542557409965,2.1692712787049824,0,0.0004338542557409964,0.0,0.0004338542557409964,256.0312553444598,291.0312553444598,0,0.0,31.322914885180072,102.64582977036014,203.9687446555402,406.61457442590034,305.2916595407203,284.0312553444598,283.0312553444598,282.0312553444598,281.0312553444598,2.3968744655540215,286.0312553444598,0.0043385425574099645,100933.854255741,,
2023-05-09,13102.290657724165,-632.5697807586117,21837.15109620694,305.72011534689716,21.265139561517223,1746.9720876965553,1310.2290657724166,87.34860438482777,4367.430219241388,0.0008734860438482777,0.0002620458131544833,0.0003493944175393111,0.0002620458131544833,0.08734860438482778,4.367430219241388,2.183715109620694,0,0.00043674302192413884,0.0,0.00043674302192413884,256.2045813154483,291.2045813154483,0,0.0,31.265139561517223,102.53027912303445,203.79541868455166,406.3256978075861,305.0605582460689,284.2045813154483,283.2045813154483,282.2045813154483,281.2045813154483,2.379541868455167,286.2045813154483,0.004367430219241388,100936.74302192414,,
2023-05-10,13187.29356358922,-604.2354788035931,21978.822605982034,307.7035164837485,21.208470957607187,1758.3058084785628,1318.7293563589221,87.91529042392814,4395.764521196407,0.0008791529042392814,0.00026374587127178445,0.0003516611616957126,0.00026374587127178445,0.08791529042392815,4.395764521196407,2.1978822605982034,0,0.0004395764521196407,0.0,0.0004395764521196407,256.3745871271784,291.3745871271784,0,0.0,31.208470957607187,102.41694191521437,203.62541287282156,406.04235478803594,304.83388383042876,284.3745871271784,283.3745871271784,282.3745871271784,281.3745871271784,2.3625412872821556,286.3745871271784,0.004395764521196407,100939.57645211964,,
2023-05-11,13270.611201629536,-576.4629327901549,22117.685336049224,309.64759470468914,21.15292586558031,1769.414826883938,1327.0611201629536,88.4707413441969,4423.537067209845,0.000884707413441969,0.0002654122240325907,0.00035388296537678765,0.0002654122240325907,0.08847074134419691,4.423537067209845,2.2117685336049226,0,0.0004423537067209845,0.0,0.0004423537067209845,256.5412224032591,291.5412224032591,0,0.0,31.15292586558031,102.30585173116062,203.45877759674093,405.76462932790156,304.61170346232126,284.5412224032591,283.5412224032591,282.5412224032591,281.5412224032591,2.345877759674093,286.5412224032591,0.004423537067209845,100942.35370672098,,
2023-05-12,13352.218883030819,-549.2603723230604,22253.698138384698,311.55177393738575,21.09852074464612,1780.2958510707758,1335.2218883030819,89.0147925535388,4450.73962767694,0.0008901479255353879,0.00026704437766061635,0.0003560591702141552,0.00026704437766061635,0.0890147925535388,4.450739627676939,2.2253698138384697,0,0.00044507396276769395,0.0,0.00044507396276769395,256.70443776606163,291.70443776606163,0,0.0,31.09852074464612,102.19704148929225,203.29556223393837,405.4926037232306,304.3940829785845,284.70443776606163,283.70443776606163,282.70443776606163,281.70443776606163,2.329556223393836,286.70443776606163,0.0044507396276769395,100945.0739627677,,
2023-05-13,13432.092425675828,-522.635858108057,22386.820709459716,313.415489932436,21.045271716216114,1790.9456567567772,1343.2092425675828,89.54728283783886,4477.364141891943,0.0008954728283783886,0.0002686418485135166,0.00035818913135135543,0.0002686418485135166,0.08954728283783886,4.477364141891943,2.2386820709459716,0,0.0004477364141891943,0.0,0.0004477364141891943,256.86418485135164,291.86418485135164,0,0.0,31.045271716216114,102.09054343243223,203.13581514864833,405.22635858108055,304.1810868648645,284.86418485135164,283.86418485135164,282.86418485135164,281.86418485135164,2.3135815148648344,286.86418485135164,0.004477364141891943,100947.73641418919,,
2023-05-14,13510.208161310075,-496.59727956330835,22517.01360218346,315.2381904305684,20.993194559126618,1801.3610881746768,1351.0208161310075,90.06805440873383,4503.402720436692,0.0009006805440873384,0.0002702041632262015,0.0003602722176349354,0.0002702041632262015,0.09006805440873383,4.503402720436692,2.251701360218346,0,0.0004503402720436692,0.0,0.0004503402720436692,257.0204163226201,292.0204163226201,0,0.0,30.993194559126618,101.98638911825323,202.97958367737985,404.9659727956331,303.9727782365065,285.0204163226201,284.0204163226201,283.0204163226201,282.0204163226201,2.297958367737985,287.0204163226201,0.004503402720436692,100950.34027204367,,
2023-05-15,13586.542942555208,-471.15235248159746,22644.238237592013,317.01933532628817,20.942304704963195,1811.539059007361,1358.6542942555207,90.57695295036805,4528.8476475184025,0.0009057695295036805,0.00027173085885110414,0.00036230781180147226,0.00027173085885110414,0.09057695295036805,4.528847647518402,2.264423823759201,0,0.0004528847647518403,0.0,0.0004528847647518403,257.1730858851104,292.1730858851104,0,0.0,30.942304704963195,101.88460940992638,202.82691411488958,404.71152352481596,303.76921881985277,285.1730858851104,284.1730858851104,283.1730858851104,282.1730858851104,2.2826914114889583,287.1730858851104,0.0045288476475184025,100952.88476475184,,
2023-05-16,13661.074149768107,-446.3086167439645,22768.456916280178,318.75839682792247,20.89261723348793,1821.4765533024142,1366.1074149768106,91.07382766512072,4553.691383256036,0.0009107382766512072,0.00027322148299536216,0.0003642953106604829,0.00027322148299536216,0.09107382766512072,4.5536913832560355,2.2768456916280178,0,0.0004553691383256036,0.0,0.0004553691383256036,257.3221482995362,292.3221482995362,0,0.0,30.89261723348793,101.78523446697585,202.67785170046378,404.46308616743966,303.5704689339517,285.3221482995362,284.3221482995362,283.3221482995362,282.3221482995362,2.2677851700463787,287.3221482995362,0.004553691383256036,100955.36913832561,,
2023-05-17,13733.77969774356,-422.07343408548036,22889.632829572598,320.45485961401636,20.84414686817096,1831.170626365808,1373.377969774356,91.55853131829039,4577.926565914519,0.000915585313182904,0.0002746755939548712,0.00036623412527316164,0.0002746755939548712,0.09155853131829039,4.577926565914519,2.2889632829572597,0,0.000457792656591452,0.0,0.000457792656591452,257.4675593954871,292.4675593954871,0,0.0,30.84414686817096,101.68829373634192,202.53244060451289,404.2207343408548,303.37658747268387,285.4675593954871,284.4675593954871,283.4675593954871,282.4675593954871,2.253244060451288,287.4675593954871,0.00457792656591452,100957.79265659145,,
2023-05-18,13804.638042258586,-398.4539859138048,23007.730070430975,322.10822098603364,20.796907971827608,1840.618405634478,1380.4638042258587,92.03092028172391,4601.546014086195,0.000920309202817239,0.0002760927608451717,0.00036812368112689565,0.0002760927608451717,0.09203092028172391,4.601546014086195,2.3007730070430976,0,0.0004601546014086195,0.0,0.0004601546014086195,257.60927608451715,292.60927608451715,0,0.0,30.796907971827608,101.59381594365522,202.39072391548282,403.98453985913807,303.18763188731043,285.60927608451715,284.60927608451715,283.60927608451715,282.60927608451715,2.239072391548283,287.60927608451715,0.0046015460140861955,100960.15460140862,,
2023-05-19,13873.628186456459,-375.45727118118043,23122.7136440941,323.7179910173174,20.75091454236236,1849.8170915275277,1387.3628186456458,92.49085457637639,4624.542728818819,0.0009249085457637639,0.00027747256372912915,0.0003699634183055056,0.00027747256372912915,0.0924908545763764,4.62454272881882,2.31227136440941,0,0.00046245427288188197,0.0,0.00046245427288188197,257.74725637291294,292.74725637291294,0,0.0,30.75091454236236,101.50182908472472,202.25274362708709,403.7545727118118,303.00365816944947,285.74725637291294,284.74725637291294,283.74725637291294,282.74725637291294,2.225274362708708,287.74725637291294,0.004624542728818819,100962.45427288188,,
2023-05-20,13940.729687068522,-353.0901043104928,23234.549478447538,325.2836926982655,20.706180208620985,1858.763958275803,1394.0729687068522,92.93819791379015,4646.909895689507,0.0009293819791379015,0.0002788145937413704,0.00037175279165516063,0.0002788145937413704,0.09293819791379015,4.646909895689507,2.3234549478447537,0,0.00046469098956895073,0.0,0.00046469098956895073,257.881459374137,292.881459374137,0,0.0,30.706180208620985,101.41236041724197,202.11854062586295,403.5309010431049,302.82472083448397,285.881459374137,284.881459374137,283.881459374137,282.881459374137,2.211854062586296,287.881459374137,0.004646909895689507,100964.69098956895,,
2023-05-21,14005.922660471977,-331.35911317600795,23343.20443411996,326.80486207767945,20.662718226352016,1867.4563547295968,1400.5922660471977,93.37281773647985,4668.640886823992,0.0009337281773647984,0.00028011845320943953,0.0003734912709459194,0.00028011845320943953,0.09337281773647985,4.668640886823992,2.334320443411996,0,0.0004668640886823992,0.0,0.0004668640886823992,258.01184532094396,293.01184532094396,0,0.0,30.662718226352016,101.32543645270403,201.98815467905604,403.31359113176006,302.65087290540805,286.01184532094396,285.01184532094396,284.01184532094396,283.01184532094396,2.1988154679056047,288.01184532094396,0.004668640886823992,100966.8640886824,,
2023-05-22,14069.187788581821,-310.27073713939313,23448.646314303034,328.28104840024247,20.620541474278788,1875.8917051442427,1406.9187788581821,93.79458525721213,4689.7292628606065,0.0009379458525721214,0.0002813837557716364,0.0003751783410288486,0.0002813837557716364,0.09379458525721214,4.689729262860608,2.344864631430304,0,0.0004689729262860607,0.0,0.0004689729262860607,258.13837557716363,293.13837557716363,0,0.0,30.620541474278788,101.24108294855758,201.86162442283637,403.10270737139393,302.4821658971151,286.13837557716363,285.13837557716363,284.13837557716363,283.13837557716363,2.186162442283636,288.13837557716363,0.004689729262860607,100968.97292628606,,
